,price,quantity,date,vendor,total
1624,58.36,4410,2025-12-24,eshuer,257367.6
1625,112.8,410,2025-06-23,standard_test,46248.0
1626,118.51,1520,2025-03-18,standard_test,180135.2
1627,117.25,60,2025-06-16,standard_test,7035.0
1628,130.01,950,2025-09-23,standard_test,123509.5
1629,133.87,530,2025-10-02,standard_test,70951.1
1630,125.07,70,2025-10-03,standard_test,8754.9
1631,131.65,270,2025-06-20,standard_test,35545.5
1632,255.75,900,2025-07-04,med_express,230175.0
1633,255.75,500,2025-06-17,med_express,127875.0
1634,116.99,1010,2025-03-04,biolab,118159.9
1635,108.0,80,2025-08-04,biolab,8640.0
1636,108.0,160,2025-07-25,biolab,17280.0
1637,126.95,90,2025-08-08,standard_test,11425.5
1638,115.19,120,2025-09-12,biolab,13822.8
1639,196.76,340,2025-10-23,biolab,66898.4
1640,136.71,400,2025-12-29,standard_test,54684.0
1641,126.89,40,2025-03-24,biolab,5075.6
1642,160.82,110,2025-02-17,guangzhou_farm,17690.2
1643,110.87,680,2025-05-29,standard_test,75391.6
1644,163.44,320,2025-04-14,biolab,52300.8
1645,167.78,600,2025-02-12,biolab,100668.0
1646,135.35,2500,2025-03-10,biolab,338375.0
1647,120.57,350,2025-03-17,standard_test,42199.5
1648,76.97,610,2025-10-27,eshuer,46951.7
1649,95.6,28880,2025-06-25,eshuer,2760928.0
1650,144.95,110,2025-07-16,standard_test,15944.499999999998
1651,255.75,500,2025-12-12,med_express,127875.0
1652,123.42,660,2025-04-24,standard_test,81457.2
1653,107.94,840,2025-08-04,biolab,90669.6
1654,149.56,120,2025-05-13,standard_test,17947.2
1655,197.98,20,2025-09-12,biolab,3959.6
1656,147.85,90,2025-02-11,standard_test,13306.5
1657,147.85,90,2025-05-08,standard_test,13306.5
1658,100.98,790,2025-02-11,standard_test,79774.2
1659,100.98,790,2025-01-31,standard_test,79774.2
1660,114.16,430,2025-03-27,standard_test,49088.8
1661,127.53,390,2025-07-01,standard_test,49736.7
1662,129.87,620,2025-08-26,standard_test,80519.40000000001
1663,255.75,900,2025-06-11,med_express,230175.0
1664,102.32,660,2025-05-13,standard_test,67531.2
1665,104.6,110,2025-11-10,standard_test,11506.0
1666,395.81,34800,2025-07-14,med_express,13774188.0
1667,176.66,60,2025-01-14,biolab,10599.6
1668,183.04,50,2025-09-12,biolab,9152.0
1669,118.27,340,2025-05-30,standard_test,40211.8
1670,117.25,1790,2025-09-24,standard_test,209877.5
1671,99.86,5220,2025-10-20,eshuer,521269.2
1672,106.02,3030,2025-10-02,standard_test,321240.6
1673,113.5,160,2025-06-06,standard_test,18160.0
1674,99.86,1690,2025-04-23,eshuer,168763.4
1675,112.32,410,2025-12-18,standard_test,46051.2
1676,147.03,2700,2025-03-06,standard_test,396981.0
1677,61.19,950,2025-10-20,eshuer,58130.5
1678,185.8,90,2025-03-19,guangzhou_farm,16722.0
1679,136.8,190,2025-09-09,standard_test,25992.000000000004
1680,121.72,110,2025-05-06,standard_test,13389.2
1681,107.28,90,2025-08-14,biolab,9655.2
1682,128.57,270,2025-06-06,standard_test,34713.9
1683,115.32,1160,2025-09-04,standard_test,133771.19999999998
1684,118.27,300,2025-03-10,standard_test,35481.0
1685,392.7,11300,2025-03-25,med_express,4437510.0
1686,401.26,11100,2025-07-25,med_express,4453986.0
1687,188.8,400,2025-11-07,biolab,75520.0
1688,154.24,330,2025-11-03,biolab,50899.2
1689,360.88,1300,2025-12-03,med_express,469144.0
1690,127.53,2040,2025-11-25,standard_test,260161.2
1691,202.04,20,2025-12-15,biolab,4040.8
1692,191.11,80,2025-10-24,biolab,15288.8
1693,159.42,50,2025-06-20,guangzhou_farm,7970.999999999999
1694,113.87,90,2025-07-15,standard_test,10248.3
1695,119.27,120,2025-11-24,standard_test,14312.4
1696,119.86,80,2025-11-21,standard_test,9588.8
1697,134.02,50,2025-12-22,standard_test,6701.000000000001
1698,121.89,640,2025-09-01,biolab,78009.6
1699,112.95,790,2025-05-16,standard_test,89230.5
1700,114.67,1050,2025-11-19,biolab,120403.5
1701,139.38,760,2025-06-13,biolab,105928.8
1702,132.09,950,2025-09-29,standard_test,125485.5
1703,124.19,1260,2025-04-21,biolab,156479.4
1704,116.32,80,2025-08-20,biolab,9305.6
1705,158.87,80,2025-01-22,biolab,12709.6
1706,125.4,370,2025-09-18,standard_test,46398.0
1707,119.81,430,2025-08-04,biolab,51518.3
1708,115.27,2900,2025-02-12,standard_test,334283.0
1709,119.06,230,2025-07-16,standard_test,27383.8
1710,77.93,450,2025-07-02,eshuer,35068.5
1711,129.67,840,2025-09-25,biolab,108922.8
1712,171.82,270,2025-11-18,guangzhou_farm,46391.4
1713,170.96,1260,2025-10-01,biolab,215409.6
1714,166.69,80,2025-05-07,biolab,13335.2
1715,153.85,40,2025-03-27,biolab,6154.0
1716,40.85,3770,2025-11-21,free,154004.5
1717,105.85,160,2025-02-10,biolab,16936.0
1718,137.05,320,2025-08-19,biolab,43856.0
1719,137.05,320,2025-08-28,biolab,43856.0
1720,114.6,160,2025-11-24,biolab,18336.0
1721,114.6,160,2025-12-29,biolab,18336.0
1722,119.81,50,2025-09-18,biolab,5990.5
1723,119.81,50,2025-06-18,biolab,5990.5
1724,213.1,60,2025-10-15,guangzhou_farm,12786.0
1725,213.1,60,2025-07-18,guangzhou_farm,12786.0
1726,112.51,100,2025-08-13,biolab,11251.0
1727,112.51,100,2025-08-01,biolab,11251.0
1728,71.44,3240,2025-12-25,eshuer,231465.6
1729,71.44,3240,2025-01-14,eshuer,231465.6
1730,184.4,40,2025-09-10,biolab,7376.0
1731,184.4,40,2025-12-24,biolab,7376.0
1732,119.81,200,2025-05-06,biolab,23962.0
1733,119.81,200,2025-09-05,biolab,23962.0
1734,157.57,40,2025-11-19,biolab,6302.799999999999
1735,157.57,40,2025-07-15,biolab,6302.799999999999
1736,115.17,50,2025-02-05,biolab,5758.5
1737,115.17,50,2025-02-25,biolab,5758.5
1738,441.19,300,2025-04-14,med_express,132357.0
1739,441.19,300,2025-04-08,med_express,132357.0
1740,143.77,1030,2025-12-16,biolab,148083.1
1741,111.63,610,2025-05-13,standard_test,68094.3
1742,117.8,2170,2025-09-25,biolab,255626.0
1743,160.88,1630,2025-07-18,guangzhou_farm,262234.4
1744,119.29,1470,2025-07-31,biolab,175356.30000000002
1745,115.6,730,2025-12-08,standard_test,84388.0
1746,111.63,760,2025-07-25,standard_test,84838.8
1747,166.69,200,2025-04-09,biolab,33338.0
1748,108.35,300,2025-12-25,biolab,32505.0
1749,119.81,200,2025-09-11,biolab,23962.0
1750,187.88,9170,2025-09-10,guangzhou_farm,1722859.6
1751,133.95,1040,2025-08-01,standard_test,139308.0
1752,148.24,3240,2025-06-17,standard_test,480297.6
1753,128.08,280,2025-05-05,standard_test,35862.4
1754,94.82,3320,2025-10-14,eshuer,314802.4
1755,111.48,2100,2025-11-26,biolab,234108.0
1756,463.57,1700,2025-02-27,med_express,788069.0
1757,136.42,430,2025-11-17,standard_test,58660.59999999999
1758,144.82,1070,2025-03-25,biolab,154957.4
1759,119.81,3460,2025-08-05,biolab,414542.6
1760,119.05,490,2025-09-30,standard_test,58334.5
1761,119.81,3450,2025-04-22,biolab,413344.5
1762,111.63,280,2025-06-10,standard_test,31256.4
1763,449.48,2200,2025-06-11,med_express,988856.0
1764,119.81,1260,2025-10-17,biolab,150960.6
1765,156.27,200,2025-10-16,biolab,31254.000000000004
1766,161.48,40,2025-07-18,biolab,6459.2
1767,119.81,1260,2025-02-07,biolab,150960.6
1768,131.27,1260,2025-11-28,biolab,165400.2
1769,107.44,160,2025-06-30,biolab,17190.4
1770,119.81,430,2025-12-23,biolab,51518.3
1771,125.76,830,2025-09-16,standard_test,104380.8
1772,166.69,520,2025-10-20,biolab,86678.8
1773,107.79,50,2025-04-28,biolab,5389.5
1774,169.28,270,2025-07-09,guangzhou_farm,45705.6
1775,110.02,90,2025-07-10,biolab,9901.8
1776,108.58,810,2025-09-03,biolab,87949.8
1777,141.39,180,2025-08-04,standard_test,25450.2
1778,111.63,2380,2025-04-22,standard_test,265679.4
1779,121.89,1830,2025-07-04,biolab,223058.7
1780,114.6,110,2025-03-25,biolab,12606.0
1781,148.32,10920,2025-12-11,standard_test,1619654.4
1782,94.16,4050,2025-11-24,eshuer,381348.0
1783,130.22,4320,2025-05-05,biolab,562550.4
1784,111.63,510,2025-05-15,standard_test,56931.3
1785,119.06,300,2025-02-14,standard_test,35718.0
1786,143.74,2540,2025-03-14,biolab,365099.6
1787,177.11,1410,2025-03-11,biolab,249725.1
1788,129.18,430,2025-10-27,biolab,55547.4
1789,121.89,640,2025-05-12,biolab,78009.6
1790,156.09,40,2025-11-24,biolab,6243.6
1791,135.44,2160,2025-07-22,biolab,292550.4
1792,131.99,240,2025-01-16,biolab,31677.6
1793,125.02,100,2025-05-23,biolab,12502.0
1794,115.64,330,2025-05-14,biolab,38161.2
1795,182.32,160,2025-04-25,biolab,29171.2
1796,108.17,230,2025-07-29,biolab,24879.1
1797,434.16,700,2025-12-11,med_express,303912.0
1798,109.28,340,2025-04-01,biolab,37155.2
1799,161.24,80,2025-07-22,guangzhou_farm,12899.2
1800,208.36,90,2025-07-10,biolab,18752.4
1801,186.43,430,2025-08-11,biolab,80164.90000000001
1802,269.46,12200,2025-05-09,med_express,3287411.9999999995
1803,124.49,840,2025-06-25,biolab,104571.6
1804,186.58,1260,2025-08-20,biolab,235090.8
1805,163.44,3770,2025-03-21,guangzhou_farm,616168.8
1806,95.26,40660,2025-11-24,eshuer,3873271.6
1807,200.84,600,2025-05-16,guangzhou_farm,120504.0
1808,124.4,2160,2025-10-17,biolab,268704.0
1809,42.73,31550,2025-08-05,free,1348131.5
1810,43.8,31550,2025-10-03,free,1381890.0
1811,45.22,31550,2025-12-19,free,1426691.0
1812,43.85,31550,2025-03-17,free,1383467.5
1813,159.02,1260,2025-01-28,guangzhou_farm,200365.2
1814,110.7,90,2025-05-23,biolab,9963.0
1815,225.96,3140,2025-03-03,guangzhou_farm,709514.4
1816,128.92,840,2025-06-17,biolab,108292.8
1817,138.92,51970,2025-10-10,standard_test,7219672.399999999
1818,115.32,1730,2025-12-17,biolab,199503.6
1819,106.62,7770,2025-10-22,biolab,828437.4
1820,167.86,1890,2025-11-06,guangzhou_farm,317255.4
1821,161.83,70,2025-10-29,guangzhou_farm,11328.1
1822,112.54,30730,2025-02-26,standard_test,3458354.2
1823,166.69,2160,2025-02-07,biolab,360050.4
1824,122.42,5390,2025-03-18,biolab,659843.8
1825,171.02,1730,2025-09-09,biolab,295864.60000000003
1826,121.73,1730,2025-07-09,biolab,210592.9
1827,107.16,36390,2025-01-10,standard_test,3899552.4
1828,125.17,840,2025-02-06,biolab,105142.8
1829,172.02,5280,2025-05-20,biolab,908265.6
1830,131.24,1630,2025-12-01,biolab,213921.2
1831,148.81,510,2025-06-20,biolab,75893.1
1832,119.52,160,2025-05-30,biolab,19123.2
1833,139.08,320,2025-03-28,biolab,44505.600000000006
1834,141.01,110,2025-09-03,standard_test,15511.1
1835,133.38,5430,2025-08-01,biolab,724253.4
1836,142.94,4210,2025-12-23,standard_test,601777.4
1837,159.82,3140,2025-04-21,guangzhou_farm,501834.8
1838,126.32,870,2025-11-17,standard_test,109898.4
1839,118.97,2160,2025-06-04,biolab,256975.2
1840,123.35,950,2025-08-28,biolab,117182.5
1841,267.7,64700,2025-09-26,med_express,17320190.0
1842,144.86,4650,2025-01-28,standard_test,673599.0000000001
1843,72.58,20,2025-11-26,eshuer,1451.6
1844,111.56,10790,2025-09-15,biolab,1203732.4
1845,120.01,510,2025-11-27,biolab,61205.100000000006
1846,118.85,3720,2025-05-27,standard_test,442122.0
1847,121.41,3860,2025-07-28,biolab,468642.6
1848,116.53,2760,2025-07-07,biolab,321622.8
1849,135.2,9920,2025-05-21,biolab,1341184.0
1850,114.68,27010,2025-12-23,standard_test,3097506.8000000003
1851,128.06,9090,2025-07-16,standard_test,1164065.4
1852,154.71,200,2025-02-19,biolab,30942.0
1853,133.13,2430,2025-10-15,standard_test,323505.9
1854,118.72,840,2025-09-23,biolab,99724.8
1855,119.81,720,2025-08-05,biolab,86263.2
1856,44.02,14570,2025-10-06,free,641371.4
1857,139.9,480,2025-01-24,standard_test,67152.0
1858,135.23,2700,2025-03-20,biolab,365121.0
1859,118.25,200,2025-11-05,biolab,23650.0
1860,169.81,60,2025-09-04,biolab,10188.6
1861,111.63,790,2025-02-18,standard_test,88187.7
1862,114.08,160,2025-01-23,biolab,18252.8
1863,147.34,40,2025-02-14,standard_test,5893.6
1864,133.2,990,2025-01-29,standard_test,131868.0
1865,160.44,430,2025-09-05,biolab,68989.2
1866,193.08,640,2025-05-14,biolab,123571.2
1867,119.81,430,2025-07-04,biolab,51518.3
1868,129.14,1660,2025-08-18,standard_test,214372.4
1869,130.9,2200,2025-04-10,standard_test,287980.0
1870,163.38,740,2025-05-07,guangzhou_farm,120901.2
1871,119.81,430,2025-08-13,biolab,51518.3
1872,118.91,2370,2025-12-16,standard_test,281816.7
1873,182.58,70,2025-10-24,guangzhou_farm,12780.6
1874,133.6,520,2025-05-09,standard_test,69472.0
1875,105.64,90,2025-02-05,standard_test,9507.6
1876,119.06,190,2025-08-11,standard_test,22621.4
1877,184.68,140,2025-01-27,guangzhou_farm,25855.2
1878,233.18,410,2025-07-17,guangzhou_farm,95603.8
1879,111.63,420,2025-07-29,standard_test,46884.6
1880,130.42,1280,2025-10-29,standard_test,166937.59999999998
1881,119.81,430,2025-08-08,biolab,51518.3
1882,119.81,2220,2025-01-31,biolab,265978.2
1883,181.16,4320,2025-03-24,biolab,782611.2
1884,185.25,2120,2025-06-30,biolab,392730.0
1885,118.07,20,2025-03-25,biolab,2361.4
1886,140.43,80,2025-06-05,biolab,11234.4
1887,119.81,310,2025-02-21,biolab,37141.1
1888,115.64,290,2025-12-01,biolab,33535.6
1889,112.56,400,2025-07-14,standard_test,45024.0
1890,125.02,200,2025-10-10,biolab,25004.0
1891,159.82,600,2025-05-12,guangzhou_farm,95892.0
1892,47.09,3570,2025-02-11,free,168111.30000000002
1893,110.04,150,2025-11-11,biolab,16506.0
1894,147.64,360,2025-02-11,standard_test,53150.4
1895,110.7,90,2025-11-24,biolab,9963.0
1896,119.06,3240,2025-04-22,standard_test,385754.4
1897,122.42,430,2025-11-10,biolab,52640.6
1898,165.22,270,2025-07-16,guangzhou_farm,44609.4
1899,147.34,4050,2025-08-06,standard_test,596727.0
1900,134.02,90,2025-07-03,standard_test,12061.8
1901,110.7,160,2025-06-27,biolab,17712.0
1902,133.2,2190,2025-06-20,standard_test,291708.0
1903,140.11,2870,2025-08-28,biolab,402115.7
1904,138.66,2080,2025-12-02,standard_test,288412.8
1905,148.83,70,2025-03-14,standard_test,10418.1
1906,132.31,440,2025-03-11,biolab,58216.4
1907,125.89,200,2025-06-24,biolab,25178.0
1908,153.49,1890,2025-01-23,guangzhou_farm,290096.10000000003
1909,161.66,2040,2025-01-28,guangzhou_farm,329786.4
1910,109.4,160,2025-07-22,biolab,17504.0
1911,106.42,3460,2025-08-15,biolab,368213.2
1912,107.69,110,2025-10-13,standard_test,11845.9
1913,145.35,4320,2025-03-17,biolab,627912.0
1914,136.74,530,2025-01-31,biolab,72472.20000000001
1915,143.25,90,2025-10-29,biolab,12892.5
1916,209.87,370,2025-02-27,biolab,77651.90000000001
1917,174.03,60,2025-05-09,guangzhou_farm,10441.8
1918,166.86,2160,2025-04-30,biolab,360417.6
1919,204.18,1880,2025-09-11,biolab,383858.4
1920,139.55,160,2025-01-23,biolab,22328.0
1921,126.51,340,2025-03-14,standard_test,43013.4
1922,444.63,9000,2025-06-17,med_express,4001670.0
1923,119.81,200,2025-11-26,biolab,23962.0
1924,124.4,80,2025-11-14,biolab,9952.0
1925,132.5,270,2025-07-22,biolab,35775.0
1926,124.33,120,2025-01-29,biolab,14919.6
1927,148.83,2010,2025-01-22,standard_test,299148.30000000005
1928,133.1,340,2025-05-06,biolab,45254.0
1929,125.02,120,2025-01-23,biolab,15002.4
1930,140.31,100,2025-02-18,biolab,14031.0
1931,115.6,190,2025-08-05,standard_test,21964.0
1932,201.58,1210,2025-11-04,biolab,243911.8
1933,196.38,430,2025-05-28,biolab,84443.4
1934,115.27,190,2025-04-16,standard_test,21901.3
1935,110.13,8270,2025-10-03,standard_test,910775.1
1936,111.63,3240,2025-03-10,standard_test,361681.2
1937,112.5,240,2025-01-30,biolab,27000.0
1938,172.16,80,2025-02-05,biolab,13772.8
1939,81.22,1260,2025-02-21,eshuer,102337.2
1940,166.69,30,2025-09-19,biolab,5000.7
1941,107.22,90,2025-07-15,standard_test,9649.8
1942,163.62,510,2025-09-18,biolab,83446.2
1943,170.48,70,2025-12-04,guangzhou_farm,11933.6
1944,181.01,40,2025-12-01,biolab,7240.4
1945,137.49,320,2025-08-13,standard_test,43996.8
1946,106.78,160,2025-07-25,biolab,17084.8
1947,195.34,680,2025-12-18,biolab,132831.2
1948,115.81,790,2025-05-28,standard_test,91489.9
1949,160.63,100,2025-05-08,guangzhou_farm,16063.0
1950,139.52,150,2025-01-29,standard_test,20928.0
1951,114.49,40,2025-12-09,biolab,4579.599999999999
1952,119.29,80,2025-12-23,biolab,9543.2
1953,126.6,50,2025-12-23,standard_test,6330.0
1954,132.31,40,2025-06-06,biolab,5292.4
1955,140.96,30,2025-09-24,biolab,4228.8
1956,158.13,600,2025-11-21,guangzhou_farm,94878.0
1957,139.52,90,2025-03-25,standard_test,12556.8
1958,119.81,240,2025-08-27,biolab,28754.4
1959,171.89,80,2025-02-14,biolab,13751.2
1960,141.78,400,2025-05-14,standard_test,56712.0
1961,141.98,80,2025-09-01,biolab,11358.4
1962,112.82,320,2025-02-13,standard_test,36102.4
1963,125.02,80,2025-10-27,biolab,10001.6
1964,119.81,200,2025-02-21,biolab,23962.0
1965,141.39,160,2025-10-08,biolab,22622.4
1966,182.97,70,2025-01-30,biolab,12807.9
1967,140.97,430,2025-10-31,biolab,60617.1
1968,163.72,270,2025-02-04,guangzhou_farm,44204.4
1969,171.89,160,2025-04-02,biolab,27502.4
1970,119.81,240,2025-02-13,biolab,28754.4
1971,121.55,4050,2025-02-14,standard_test,492277.5
1972,131.66,710,2025-08-29,standard_test,93478.6
1973,179.85,430,2025-01-29,biolab,77335.5
1974,108.67,340,2025-07-29,biolab,36947.8
1975,124.7,200,2025-05-28,biolab,24940.0
1976,142.28,1600,2025-11-17,standard_test,227648.0
1977,146.0,40,2025-02-24,biolab,5840.0
1978,111.63,760,2025-07-16,standard_test,84838.8
1979,166.69,950,2025-10-10,biolab,158355.5
1980,166.69,950,2025-04-17,biolab,158355.5
1981,119.81,90,2025-10-23,biolab,10782.9
1982,119.81,90,2025-08-06,biolab,10782.9
1983,111.63,340,2025-07-10,standard_test,37954.2
1984,111.63,340,2025-12-10,standard_test,37954.2
1985,119.81,770,2025-10-06,biolab,92253.7
1986,119.81,770,2025-11-07,biolab,92253.7
1987,119.81,150,2025-05-01,biolab,17971.5
1988,119.81,150,2025-10-16,biolab,17971.5
1989,118.76,200,2025-04-21,biolab,23752.0
1990,118.76,200,2025-03-06,biolab,23752.0
1991,115.64,570,2025-11-03,biolab,65914.8
1992,115.64,570,2025-05-30,biolab,65914.8
1993,166.69,240,2025-08-07,biolab,40005.6
1994,166.69,240,2025-06-04,biolab,40005.6
1995,145.85,430,2025-03-27,biolab,62715.5
1996,145.85,430,2025-09-10,biolab,62715.5
1997,207.33,200,2025-03-06,biolab,41466.0
1998,207.33,200,2025-12-05,biolab,41466.0
1999,165.56,630,2025-01-09,guangzhou_farm,104302.8
2000,165.56,630,2025-11-11,guangzhou_farm,104302.8
2001,145.85,430,2025-03-12,biolab,62715.5
2002,145.85,430,2025-08-21,biolab,62715.5
2003,128.0,190,2025-11-05,standard_test,24320.0
2004,128.0,190,2025-02-12,standard_test,24320.0
2005,177.11,80,2025-11-05,biolab,14168.8
2006,177.11,80,2025-10-01,biolab,14168.8
2007,166.69,200,2025-10-20,biolab,33338.0
2008,166.69,200,2025-06-24,biolab,33338.0
2009,125.02,510,2025-12-15,biolab,63760.2
2010,125.02,510,2025-02-25,biolab,63760.2
2011,166.69,2160,2025-04-16,biolab,360050.4
2012,166.69,2160,2025-09-26,biolab,360050.4
2013,142.04,790,2025-06-11,biolab,112211.6
2014,142.04,790,2025-07-03,biolab,112211.6
2015,226.6,30,2025-06-11,guangzhou_farm,6798.0
2016,226.6,30,2025-07-21,guangzhou_farm,6798.0
2017,43.68,48510,2025-08-05,free,2118916.8
2018,43.68,48510,2025-04-01,free,2118916.8
2019,166.69,120,2025-09-12,biolab,20002.8
2020,166.69,120,2025-02-25,biolab,20002.8
2021,119.81,160,2025-04-04,biolab,19169.6
2022,119.81,160,2025-12-25,biolab,19169.6
2023,119.81,430,2025-12-11,biolab,51518.3
2024,114.6,13180,2025-04-23,biolab,1510428.0
2025,114.6,13180,2025-05-14,biolab,1510428.0
2026,148.82,2030,2025-04-11,standard_test,302104.6
2027,148.82,2030,2025-10-15,standard_test,302104.6
2028,113.65,4860,2025-06-30,standard_test,552339.0
2029,113.65,4860,2025-10-31,standard_test,552339.0
2030,119.81,3160,2025-11-14,biolab,378599.6
2031,119.81,3160,2025-04-01,biolab,378599.6
2032,119.29,1270,2025-09-01,biolab,151498.30000000002
2033,119.81,1320,2025-04-11,biolab,158149.2
2034,170.48,120,2025-10-10,guangzhou_farm,20457.6
2035,123.98,40,2025-05-19,biolab,4959.2
2036,119.81,240,2025-03-03,biolab,28754.4
2037,146.89,200,2025-11-26,biolab,29378.0
2038,209.29,830,2025-03-18,guangzhou_farm,173710.69999999998
2039,193.61,50,2025-09-16,biolab,9680.5
2040,157.31,40,2025-09-03,biolab,6292.4
2041,120.85,120,2025-04-28,biolab,14502.0
2042,119.81,430,2025-08-25,biolab,51518.3
2043,119.81,50,2025-10-07,biolab,5990.5
2044,106.27,920,2025-01-15,biolab,97768.4
2045,119.86,3670,2025-08-29,biolab,439886.2
2046,115.02,5480,2025-02-20,standard_test,630309.6
2047,117.2,340,2025-12-01,biolab,39848.0
2048,107.83,510,2025-03-04,biolab,54993.3
2049,151.33,160,2025-10-10,biolab,24212.800000000003
2050,134.13,80,2025-02-06,biolab,10730.4
2051,185.44,4180,2025-09-17,biolab,775139.2
2052,182.32,560,2025-08-08,biolab,102099.2
2053,140.65,80,2025-08-28,biolab,11252.0
2054,119.81,2240,2025-01-13,biolab,268374.4
2055,118.76,840,2025-04-29,biolab,99758.4
2056,147.34,1760,2025-03-13,standard_test,259318.4
2057,156.27,10,2025-08-14,biolab,1562.7
2058,135.44,650,2025-07-07,biolab,88036.0
2059,135.44,1670,2025-10-30,biolab,226184.8
2060,131.77,580,2025-07-18,biolab,76426.6
2061,138.56,1060,2025-09-23,biolab,146873.6
2062,113.48,2960,2025-04-08,biolab,335900.8
2063,139.6,540,2025-12-01,biolab,75384.0
2064,107.31,430,2025-08-27,biolab,46143.3
2065,118.76,200,2025-10-16,biolab,23752.0
2066,124.67,510,2025-12-22,biolab,63581.7
2067,141.39,10110,2025-05-23,standard_test,1429452.9
2068,143.46,840,2025-06-11,biolab,120506.4
2069,106.27,2310,2025-01-10,biolab,245483.7
2070,166.69,460,2025-04-07,biolab,76677.4
2071,125.02,10780,2025-10-02,biolab,1347715.6
2072,144.82,850,2025-12-10,biolab,123097.0
2073,128.47,440,2025-04-03,biolab,56526.8
2074,113.65,120,2025-03-06,biolab,13638.0
2075,164.92,280,2025-12-16,biolab,46177.6
2076,161.78,70,2025-12-29,biolab,11324.6
2077,141.67,1440,2025-12-22,biolab,204004.8
2078,152.24,840,2025-12-17,biolab,127881.6
2079,99.85,1260,2025-12-13,eshuer,125811.0
2080,152.51,2430,2025-12-08,guangzhou_farm,370599.3
2081,124.61,60,2025-12-03,biolab,7476.6
2082,151.21,120,2025-12-03,biolab,18145.2
2083,157.98,30,2025-12-13,biolab,4739.4
2084,178.23,420,2025-12-13,guangzhou_farm,74856.59999999999
2085,455.2,400,2025-12-22,med_express,182080.0
2086,289.14,900,2025-12-07,med_express,260226.0
2087,209.2,90,2025-12-03,guangzhou_farm,18828.0
2088,388.8,400,2025-12-29,med_express,155520.0
2089,146.45,230,2025-12-10,standard_test,33683.5
2090,211.34,270,2025-12-27,guangzhou_farm,57061.8
2091,205.03,80,2025-12-21,biolab,16402.4
2092,189.24,40,2025-12-14,biolab,7569.6
2093,50.24,1260,2025-12-10,eshuer,63302.4
2094,262.11,600,2025-12-20,med_express,157266.0
2095,262.11,600,2025-12-20,med_express,157266.0
2096,138.39,100,2025-12-10,biolab,13838.999999999998
2097,138.39,100,2025-12-10,biolab,13838.999999999998
2098,87.86,3240,2025-12-07,eshuer,284666.4
2099,87.86,3240,2025-12-07,eshuer,284666.4
2100,162.01,140,2025-12-13,guangzhou_farm,22681.4
2101,162.01,140,2025-12-13,guangzhou_farm,22681.4
2102,147.36,200,2025-12-07,biolab,29472.000000000004
2103,147.36,200,2025-12-07,biolab,29472.000000000004
2104,137.29,610,2025-12-03,standard_test,83746.9
2105,144.89,2170,2025-12-02,biolab,314411.3
2106,188.88,1630,2025-12-21,guangzhou_farm,307874.4
2107,146.73,1470,2025-12-23,biolab,215693.1
2108,137.29,760,2025-12-15,standard_test,104340.4
2109,205.03,200,2025-12-15,biolab,41006.0
2110,147.36,200,2025-12-09,biolab,29472.000000000004
2111,115.33,1120,2025-12-09,biolab,129169.6
2112,146.43,490,2025-12-15,standard_test,71750.7
2113,147.36,430,2025-12-02,biolab,63364.8
2114,132.57,50,2025-12-15,biolab,6628.5
2115,121.74,200,2025-12-22,biolab,24348.0
2116,137.29,2380,2025-12-08,standard_test,326750.19999999995
2117,140.96,110,2025-12-22,biolab,15505.6
2118,146.45,300,2025-12-21,standard_test,43935.0
2119,155.6,5260,2025-12-28,guangzhou_farm,818456.0
2120,158.9,430,2025-12-24,biolab,68327.0
2121,149.93,640,2025-12-23,biolab,95955.2
2122,191.99,40,2025-12-21,biolab,7679.6
2123,166.58,2160,2025-12-16,biolab,359812.80000000005
2124,162.34,240,2025-12-16,biolab,38961.6
2125,153.77,100,2025-12-07,biolab,15377.000000000002
2126,141.85,1730,2025-12-29,biolab,245400.5
2127,206.46,1890,2025-12-27,guangzhou_farm,390209.4
2128,199.06,70,2025-12-24,guangzhou_farm,13934.2
2129,149.73,1730,2025-12-30,biolab,259032.9
2130,153.94,840,2025-12-28,biolab,129309.6
2131,161.42,1630,2025-12-27,biolab,263114.6
2132,183.03,510,2025-12-23,biolab,93345.3
2133,147.01,160,2025-12-21,biolab,23521.6
2134,171.07,320,2025-12-09,biolab,54742.4
2135,121.41,120,2025-12-07,biolab,14569.2
2136,187.65,3140,2025-12-01,guangzhou_farm,589221.0
2137,108.77,920,2025-12-02,biolab,100068.4
2138,146.34,2160,2025-12-24,biolab,316094.4
2139,190.29,200,2025-12-16,biolab,38058.0
2140,147.36,720,2025-12-15,biolab,106099.2
2141,166.33,2700,2025-12-14,biolab,449091.00000000006
2142,140.31,160,2025-12-15,biolab,22449.6
2143,126.86,40,2025-12-01,biolab,5074.4
2144,114.69,1060,2025-12-09,biolab,121571.4
2145,224.57,70,2025-12-21,guangzhou_farm,15719.9
2146,115.02,560,2025-12-21,biolab,64411.2
2147,119.1,90,2025-12-10,standard_test,10719.0
2148,146.45,190,2025-12-08,standard_test,27825.5
2149,227.16,140,2025-12-03,guangzhou_farm,31802.4
2150,286.81,4100,2025-12-01,med_express,1175921.0
2151,147.36,2220,2025-12-02,biolab,327139.2
2152,162.75,7920,2025-12-03,guangzhou_farm,1288980.0
2153,142.24,290,2025-12-29,biolab,41249.600000000006
2154,153.77,200,2025-12-23,biolab,30754.000000000004
